simulation,y,ymin,ymax,.width,.point,.interval,divs,rhat,p_true
288,0.6945574371909706,0.6757098551119997,0.71348369015014,0.8,mean,qi,0,TRUE,0.67852080357261
289,0.08777021242807902,0.0742173266931941,0.10170070933109032,0.8,mean,qi,0,TRUE,0.09829122084192932
290,0.7132852578755974,0.6940951691463747,0.7325367499159533,0.8,mean,qi,0,TRUE,0.7203556059394032
291,0.644125725377073,0.6230790254230503,0.6651436876670012,0.8,mean,qi,0,TRUE,0.6596442169975489
292,0.9860777408841455,0.9751880047438719,0.9961434451056472,0.8,mean,qi,0,TRUE,0.9789703779388219
293,0.6903459513020334,0.6710882976879325,0.7087657800519266,0.8,mean,qi,0,TRUE,0.6848706328310072
294,0.6147833524270784,0.5922289985577792,0.6371752522304088,0.8,mean,qi,0,TRUE,0.6104385266080499
295,0.7084019322676532,0.6841303985465395,0.7321745050520232,0.8,mean,qi,0,TRUE,0.7017410506960005
296,0.5486282943012715,0.5270320998963215,0.5697187862949745,0.8,mean,qi,0,TRUE,0.5382454132195562
297,0.30438540651249607,0.28549596654695797,0.3229112928201496,0.8,mean,qi,0,TRUE,0.30496187624521554
298,0.9326626962084608,0.9148465081186983,0.9507454371873716,0.8,mean,qi,0,TRUE,0.9405957164708525
299,0.6572298760793753,0.6385104822367771,0.6768262697502565,0.8,mean,qi,0,TRUE,0.6610476635396481
300,0.7417077851883349,0.7209432260994618,0.7619109614054621,0.8,mean,qi,0,TRUE,0.7465080339461565
301,0.5078293682381532,0.48437607586610487,0.5320504806171344,0.8,mean,qi,0,TRUE,0.5181451006792486
302,0.1948738316736637,0.17918453596700806,0.21121543605521897,0.8,mean,qi,0,TRUE,0.19529586983844638
303,0.5416593112224979,0.519896326856351,0.563084769707839,0.8,mean,qi,0,TRUE,0.5244706114754081
304,0.20596666347098885,0.18915244718127425,0.22227949489441756,0.8,mean,qi,0,TRUE,0.20300010521896183
305,0.784565358293465,0.7678035689225446,0.8016531532978318,0.8,mean,qi,0,TRUE,0.7804529103450477
306,0.9654422600502793,0.9524306833785069,0.978343492503454,0.8,mean,qi,0,TRUE,0.9677203095052391
307,0.4030039639835871,0.3812105708887502,0.42410971582534884,0.8,mean,qi,0,TRUE,0.40512900659814477
308,0.3333825530584621,0.3135000459995461,0.3535202687949414,0.8,mean,qi,0,TRUE,0.33002561260946095
309,0.6348923948895624,0.6121513651084637,0.6578651040521328,0.8,mean,qi,0,TRUE,0.6157507291063666
310,0.9326333392454288,0.9182387875339135,0.9472263686065776,0.8,mean,qi,0,TRUE,0.9307799718808383
311,0.2098985930383313,0.19358295121356633,0.22622628036272602,0.8,mean,qi,0,TRUE,0.21029310417361557
312,0.6762247119160105,0.6537809265428189,0.6994616164489931,0.8,mean,qi,0,TRUE,0.6643674324732274
313,0.7199202356849896,0.6983613904414598,0.7417770904183574,0.8,mean,qi,0,TRUE,0.7160120259504765
314,0.8971207107019301,0.8818529055907479,0.9125570645582736,0.8,mean,qi,0,TRUE,0.8670043896418065
315,0.9509259736832362,0.9344186005881533,0.9668956888365796,0.8,mean,qi,0,TRUE,0.9748146897181869
316,0.26406925610406284,0.24603121968753047,0.28248282315504164,0.8,mean,qi,0,TRUE,0.2712974005844444
317,0.1470013179354845,0.1325082081732383,0.16181207145599383,0.8,mean,qi,0,TRUE,0.1326568848453462
318,0.137930641363098,0.12342205101318086,0.15242276725587844,0.8,mean,qi,0,TRUE,0.1261474413331598
319,0.5830354218899255,0.5618540343189343,0.6039832453213937,0.8,mean,qi,0,TRUE,0.5974725056439638
320,0.44350004603702387,0.42323602584711184,0.4643150752738311,0.8,mean,qi,0,TRUE,0.4133148333057761
321,0.14803894276769344,0.1334561074551885,0.16333693930448892,0.8,mean,qi,0,TRUE,0.11796695529483259
322,0.02925342912051417,0.02155246601073961,0.037441872796705036,0.8,mean,qi,0,TRUE,0.02658145921304822
323,0.5696023006069011,0.5461778449802087,0.5930128990491227,0.8,mean,qi,0,TRUE,0.583122790325433
324,0.16623199694319593,0.15054024172691757,0.18270850727485666,0.8,mean,qi,0,TRUE,0.1683366175275296
325,0.24618142140089633,0.22869923312943416,0.26381600404118155,0.8,mean,qi,0,TRUE,0.24434641422703862
326,0.34441304012045404,0.32701930327791745,0.36233820269131767,0.8,mean,qi,0,TRUE,0.3457435097079724
327,0.5132337829731608,0.49092416993960125,0.535397076581291,0.8,mean,qi,0,TRUE,0.5380978309549391
328,0.5351428792428354,0.5128113256981618,0.5569009946139245,0.8,mean,qi,0,TRUE,0.5283347559161484
329,0.907913211472615,0.8924715155965738,0.9232967531749154,0.8,mean,qi,0,TRUE,0.9034030272159725
330,0.901680046282753,0.8869256837042759,0.9166591691727951,0.8,mean,qi,0,TRUE,0.9008002881892025
331,0.4594591548630711,0.43780661658779374,0.4809487137994833,0.8,mean,qi,0,TRUE,0.4277106071822345
332,0.8851256014607086,0.862910441404115,0.9071559255056147,0.8,mean,qi,0,TRUE,0.8729020038153976
333,0.2517878487244144,0.2352181749363705,0.2689952382412766,0.8,mean,qi,0,TRUE,0.25871396623551846
334,0.002750018016082678,4.542616325507029e-4,0.005732706973726887,0.8,mean,qi,0,TRUE,0.002184914192184806
335,0.23069260264831398,0.21361376832954992,0.24842623012979456,0.8,mean,qi,0,TRUE,0.2443741918541491
336,0.1079939668595915,0.09308129705259582,0.12349087140650869,0.8,mean,qi,0,TRUE,0.11396106332540512
337,0.785843534581767,0.7637336965820491,0.8079079462927566,0.8,mean,qi,0,TRUE,0.7694473762530833
338,0.9018359592839494,0.8863333112361835,0.9177810872271462,0.8,mean,qi,0,TRUE,0.902855813736096
339,0.26149242878261714,0.24325580961878718,0.28020384117316655,0.8,mean,qi,0,TRUE,0.27314558275975287
340,0.6905865483071061,0.6717794717954533,0.7093130456383405,0.8,mean,qi,0,TRUE,0.6992987776175141
341,0.3102587953173278,0.29105836883333913,0.32947862915571213,0.8,mean,qi,0,TRUE,0.3145017211791128
342,0.3850121659080922,0.36376203346372415,0.40599551679962065,0.8,mean,qi,0,TRUE,0.37393748410977423
343,0.6138075028122615,0.5924965151603394,0.6349965246383522,0.8,mean,qi,0,TRUE,0.6106232930906117
344,0.741951055337245,0.7230508856454347,0.7600227768034237,0.8,mean,qi,0,TRUE,0.7635767010506243
345,0.6431621292818485,0.6231800446736016,0.6628871096375076,0.8,mean,qi,0,TRUE,0.6171042385976762
346,0.4838098204700864,0.4602629776992879,0.5074345325340162,0.8,mean,qi,0,TRUE,0.5010632628109306
347,0.022747531450837737,0.01573319097887089,0.03030884927369198,0.8,mean,qi,0,TRUE,0.02413522405549884
348,0.05345062422150983,0.043348550402077704,0.06437458137274585,0.8,mean,qi,0,TRUE,0.0443306693341583
349,0.25960422247163656,0.24190251900925083,0.27779706241229696,0.8,mean,qi,0,TRUE,0.2619405835866928
350,0.46189163692026847,0.4411366683828709,0.4828162885258254,0.8,mean,qi,0,TRUE,0.4749169696588069
351,0.2830633835067827,0.2642581452123696,0.3020404348845041,0.8,mean,qi,0,TRUE,0.30216583306901157
352,0.5271660969986466,0.505893758405342,0.5478177604093734,0.8,mean,qi,0,TRUE,0.5287917722016573
353,0.26044636708726615,0.2421917791664298,0.2788558456044186,0.8,mean,qi,0,TRUE,0.2716083743143827
354,0.12941698322974604,0.11449554740983171,0.14413189567982004,0.8,mean,qi,0,TRUE,0.13812102004885674
355,0.032133025919819605,0.025075931670388334,0.03987885139382903,0.8,mean,qi,0,TRUE,0.04600640293210745
356,0.5549923264970765,0.5350224166988073,0.5748806648069852,0.8,mean,qi,0,TRUE,0.5409300751052797
357,0.9915316402567168,0.9820933570737551,0.9987420746641542,0.8,mean,qi,0,TRUE,0.9820005085784942
358,0.656080511093595,0.6324077482414736,0.6797504791469496,0.8,mean,qi,0,TRUE,0.648143335711211
359,0.23141199129726908,0.2145100800445674,0.2486572135771524,0.8,mean,qi,0,TRUE,0.2305175163783133
360,0.874840763490139,0.8588992075293441,0.8908932422195156,0.8,mean,qi,0,TRUE,0.8570009234827012
361,0.7929346225936118,0.7772690643138241,0.8083328907852223,0.8,mean,qi,0,TRUE,0.7754954709671438
362,0.9284243814012266,0.9119437484016549,0.9444980105768049,0.8,mean,qi,0,TRUE,0.9223614761140198
363,0.7874366013514777,0.7692049910154568,0.8051140419370016,0.8,mean,qi,0,TRUE,0.7720643712673336
364,0.13607216464035968,0.12234323260078181,0.14985635897059385,0.8,mean,qi,0,TRUE,0.1425588564015925
365,0.19103241905062304,0.1743904945633673,0.20753183846966097,0.8,mean,qi,0,TRUE,0.1887701814994216
366,0.17842945304768568,0.16364091860882565,0.19431061042159256,0.8,mean,qi,0,TRUE,0.2012389504816383
367,0.32358006878444723,0.30377971278568994,0.34329085810489895,0.8,mean,qi,0,TRUE,0.2870321513619274
368,0.4254045760789889,0.4042690848538569,0.4472257900437801,0.8,mean,qi,0,TRUE,0.4415870357770473
369,0.9483969818575001,0.9350039765223891,0.9621561402430787,0.8,mean,qi,0,TRUE,0.9476588477846235
370,0.6241980397543193,0.6011935870257586,0.6464567483864322,0.8,mean,qi,0,TRUE,0.6304318837355822
371,0.338001121872463,0.3191676109357814,0.3571496732181353,0.8,mean,qi,0,TRUE,0.36418767226859927
372,0.9747048993817096,0.9617219500790704,0.9880144239572122,0.8,mean,qi,0,TRUE,0.9694518730975688
373,0.6120232428680861,0.5891268602837426,0.6343603935013217,0.8,mean,qi,0,TRUE,0.6060236771591008
374,0.9262510040465088,0.9122500044054926,0.9401079500881095,0.8,mean,qi,0,TRUE,0.9323009257204831
375,0.5367495033125559,0.5162321251295604,0.5567563893450868,0.8,mean,qi,0,TRUE,0.548766267253086
376,0.427842596597273,0.40681784622828665,0.4484074411434492,0.8,mean,qi,0,TRUE,0.4549995260313153
377,0.722510687314048,0.7032049050280155,0.7420305032129583,0.8,mean,qi,0,TRUE,0.7099410314112902
378,0.8113241973403426,0.7907933216173025,0.8316897403306558,0.8,mean,qi,0,TRUE,0.8152706606779248
379,0.36888852635878455,0.34861410816821264,0.38852068906775516,0.8,mean,qi,0,TRUE,0.3643196520861238
380,0.904363341929634,0.8919856294157364,0.9173223741855125,0.8,mean,qi,0,TRUE,0.9118622685782611
381,0.312373222634145,0.2935939855918616,0.33164278155132587,0.8,mean,qi,0,TRUE,0.3240979698020965
382,0.950223510073068,0.9338750799597587,0.9665864451755417,0.8,mean,qi,0,TRUE,0.9418037266004831
383,0.3169449295174979,0.2984737812396346,0.33562084985605256,0.8,mean,qi,0,TRUE,0.32910354412160814
384,0.2193178153753491,0.2025227850419747,0.23637869067040754,0.8,mean,qi,0,TRUE,0.21337852743454278
385,0.7097606380413615,0.6920019011933695,0.7269870853702262,0.8,mean,qi,0,TRUE,0.7165374089963734
386,0.8660947871955994,0.8479550300017294,0.8834505762273495,0.8,mean,qi,0,TRUE,0.8731666670646518
387,0.3541510475419381,0.3325847506446158,0.3758637440916663,0.8,mean,qi,0,TRUE,0.35429241391830146
388,0.32643142724747504,0.30734988527635326,0.3455703018946374,0.8,mean,qi,0,TRUE,0.3292581858113408
389,0.8087044146675209,0.7900963987345649,0.8273537749767188,0.8,mean,qi,0,TRUE,0.814648388652131
390,0.8009162837448193,0.7833756996272111,0.8180617808825602,0.8,mean,qi,0,TRUE,0.7981814153026789
391,0.8542034848707458,0.8347099782773673,0.8744460109220528,0.8,mean,qi,0,TRUE,0.8366092734504491
392,0.7591712494085253,0.7371532541873576,0.7809237128205644,0.8,mean,qi,0,TRUE,0.7635888052172959
393,0.9230101010810695,0.9061288281445705,0.9402163707193634,0.8,mean,qi,0,TRUE,0.922885462641716
394,0.3252487375770987,0.3063929049818966,0.3440277104560874,0.8,mean,qi,0,TRUE,0.330408688634634
395,0.20371471520235576,0.18816433662441326,0.21983739804736271,0.8,mean,qi,0,TRUE,0.21448592212982476
396,0.058985219434344295,0.049052114786896535,0.06937888208519806,0.8,mean,qi,0,TRUE,0.055290354415774345
397,0.15890402272852147,0.14414003819329751,0.17389994158405217,0.8,mean,qi,0,TRUE,0.1503191834781319
398,0.9235371806314303,0.9071406669385643,0.9398864767785117,0.8,mean,qi,0,TRUE,0.920647039776668
399,0.3860679286427861,0.36521787597558164,0.40690569542300276,0.8,mean,qi,0,TRUE,0.38289054785855114
400,0.9359305181971579,0.9227023840961953,0.9491443535193574,0.8,mean,qi,0,TRUE,0.9212332675233483
401,0.9750027121326578,0.961841204924021,0.9886418783825823,0.8,mean,qi,0,TRUE,0.9699866166338325
402,0.33275935385299565,0.31366682864437856,0.35243836586945343,0.8,mean,qi,0,TRUE,0.32604459417052567
403,0.19862676950368263,0.1823386031546618,0.21492547288171274,0.8,mean,qi,0,TRUE,0.2044185157865286
404,0.4182515081388557,0.3956856994320144,0.44140759288888193,0.8,mean,qi,0,TRUE,0.3919200375676155
405,0.49591483649895174,0.4722896697991427,0.5202521959632707,0.8,mean,qi,0,TRUE,0.4868682886008173
406,0.2745328126998318,0.2563816537039078,0.2930629594961873,0.8,mean,qi,0,TRUE,0.2865049734245986
407,0.4884221129907653,0.4677772401072936,0.5092934424989434,0.8,mean,qi,0,TRUE,0.48927265242673457
408,0.952543237920848,0.9375935564537942,0.9674159077320511,0.8,mean,qi,0,TRUE,0.9279365434776992
409,0.9308400382467472,0.9125984266417354,0.9490565533805879,0.8,mean,qi,0,TRUE,0.944010898238048
410,0.5335970306590242,0.5097759286077708,0.556950406944863,0.8,mean,qi,0,TRUE,0.538700157776475
411,0.5535346130187022,0.5328559962455532,0.5737354413791902,0.8,mean,qi,0,TRUE,0.5565723453182727
412,0.16210336452371338,0.14634381280113987,0.1784393888243431,0.8,mean,qi,0,TRUE,0.15865185135044158
413,0.9001058040699721,0.8836945894558125,0.9167948858033543,0.8,mean,qi,0,TRUE,0.8908043645787984
414,0.33815877652394066,0.3185332064384826,0.35825038466425274,0.8,mean,qi,0,TRUE,0.3385032706428319
415,0.2750915231426387,0.2563285674250287,0.29393000370233,0.8,mean,qi,0,TRUE,0.30642772023566067
416,0.5868743868460595,0.5617146341678041,0.6123156774631939,0.8,mean,qi,0,TRUE,0.5717829444911331
417,0.9467718276436311,0.9345356610501859,0.9585256867978509,0.8,mean,qi,0,TRUE,0.9548706999048591
418,0.15748222053317812,0.1420531309309277,0.172768827062592,0.8,mean,qi,0,TRUE,0.15217525465413928
419,0.038919689661566614,0.03133368164846065,0.047297164151960565,0.8,mean,qi,0,TRUE,0.02847063890658319
420,0.1862990935296058,0.1708201663707031,0.20173784658114646,0.8,mean,qi,0,TRUE,0.1855322876945138
421,0.779249076000703,0.7618609308078835,0.7966948614261784,0.8,mean,qi,0,TRUE,0.7724462805781513
422,0.16529963703854972,0.1509638012376101,0.18019169235687293,0.8,mean,qi,0,TRUE,0.1635827706195414
423,0.120946657544136,0.10810223431769067,0.13376281234643433,0.8,mean,qi,0,TRUE,0.12394889909774065
424,0.8929071828953594,0.8779035183170136,0.9076926521066236,0.8,mean,qi,0,TRUE,0.888370759319514
425,0.9191406851397731,0.9057667702979608,0.9324610970030526,0.8,mean,qi,0,TRUE,0.9177870852872729
426,0.6172259667284584,0.5973212711951693,0.6375966472443958,0.8,mean,qi,0,TRUE,0.6089010189753026
427,0.9405267505525211,0.9240987945892055,0.956579462338556,0.8,mean,qi,0,TRUE,0.9369944913778454
428,0.509156166552005,0.48742826746391243,0.5306470641199762,0.8,mean,qi,0,TRUE,0.501598228700459
429,0.277885993744453,0.25945963563843105,0.2964039702066954,0.8,mean,qi,0,TRUE,0.2749268445186317
430,0.28138684596825736,0.26256144467107656,0.3003768155175048,0.8,mean,qi,0,TRUE,0.25765941897407174
431,0.8443355358820858,0.8276112795059517,0.8609200961658513,0.8,mean,qi,0,TRUE,0.8511229350697249
432,0.7257928966376423,0.7041672861370578,0.7464605285236033,0.8,mean,qi,0,TRUE,0.722834563581273
433,0.45732697570431724,0.43661526670434986,0.47781575824439193,0.8,mean,qi,0,TRUE,0.42677238932810724
434,0.23321659037427914,0.21528204407218593,0.25125401725261726,0.8,mean,qi,0,TRUE,0.24592499691061676
435,0.07876626321507736,0.06771009710646227,0.09016874448379208,0.8,mean,qi,0,TRUE,0.07665032148361206
436,0.024198822085417317,0.016886998777877686,0.03190416142468721,0.8,mean,qi,0,TRUE,0.016538419295102358
437,0.5311590340271393,0.5098269936854298,0.5530997608437423,0.8,mean,qi,0,TRUE,0.533650106517598
438,0.17184301667012208,0.15638516611615716,0.18702839614147318,0.8,mean,qi,0,TRUE,0.1874286299571395
439,0.7991808474891489,0.7798932021673884,0.8178831858547166,0.8,mean,qi,0,TRUE,0.8080776380375028
440,0.96420813892284285,0.9506078563509671,0.9780333476008365,0.8,mean,qi,0,TRUE,0.9741250053048134
441,0.6783432569416857,0.6582612133684654,0.6976277554043473,0.8,mean,qi,0,TRUE,0.6860871678218246
442,0.7047044980877254,0.6843780938340809,0.7248705006673986,0.8,mean,qi,0,TRUE,0.7228169655427337
443,0.8433270951513377,0.8253345852110275,0.8606530499348403,0.8,mean,qi,0,TRUE,0.8644907441921532
444,0.3746242969474192,0.3547126888119014,0.394458576222075,0.8,mean,qi,0,TRUE,0.3673165834043175
445,0.9866705058448554,0.9739388996615199,0.9973289787927322,0.8,mean,qi,0,TRUE,0.9835083996877074
446,0.3139628414863488,0.2939290890864893,0.3344997690865809,0.8,mean,qi,0,TRUE,0.3084158005658537
447,0.2063929609236175,0.19035665378061142,0.22325788158696738,0.8,mean,qi,0,TRUE,0.18793908273801208
448,0.9773757178340626,0.9623388977384391,0.9922912449897945,0.8,mean,qi,0,TRUE,0.9685815505217761
449,0.19455312701471364,0.17888797863032135,0.21040086166253763,0.8,mean,qi,0,TRUE,0.184372675139457
450,0.5517796807725815,0.5298356991834814,0.5740408630687943,0.8,mean,qi,0,TRUE,0.5566364310216159
451,0.3271872838894781,0.30741772437479226,0.3466686364134055,0.8,mean,qi,0,TRUE,0.3262072568759322
452,0.5574066233320009,0.5352498254952477,0.5793654930092186,0.8,mean,qi,0,TRUE,0.566810998832807
453,0.5604541028344525,0.5411954665092198,0.5793050809850592,0.8,mean,qi,0,TRUE,0.5590736020822078
454,0.8606122124940497,0.8436070235944282,0.8770920035031678,0.8,mean,qi,0,TRUE,0.8646786843892187
455,0.4015253381380377,0.38095894874987285,0.4226233911675499,0.8,mean,qi,0,TRUE,0.42004390130750835
456,0.00406667064512948,8.364877459671812e-4,0.007864993990369547,0.8,mean,qi,0,TRUE,0.002388747874647379
457,0.09609809275354919,0.08238816585780705,0.11041111659399379,0.8,mean,qi,0,TRUE,0.09974499884992838
458,0.4073446584323015,0.38700502088633887,0.42792964015153634,0.8,mean,qi,0,TRUE,0.42330826399847865
459,0.5611570681444862,0.5417434292126952,0.5812809891238438,0.8,mean,qi,0,TRUE,0.5344092191662639
460,0.8749199934291577,0.8585031964955665,0.8909389729347785,0.8,mean,qi,0,TRUE,0.8804255956783891
461,0.6808375861427169,0.6614500335468326,0.7004132461977182,0.8,mean,qi,0,TRUE,0.6796295992098749
462,0.4516344978422144,0.43185764022119616,0.471848636859745,0.8,mean,qi,0,TRUE,0.46266335574910045
463,0.6775464459851761,0.6555571761725443,0.7001326638359471,0.8,mean,qi,0,TRUE,0.6517718778923154
464,0.913238117677784,0.8971299643732812,0.9292310572652809,0.8,mean,qi,0,TRUE,0.9160555431153625
465,0.9800422839661352,0.9663440503149753,0.9931983279032329,0.8,mean,qi,0,TRUE,0.97267248458229
466,0.8922823495951124,0.8763408815626488,0.9080845661486834,0.8,mean,qi,0,TRUE,0.893963978625834
467,0.983558902581523,0.9720625891015268,0.9946803724366823,0.8,mean,qi,0,TRUE,0.9871567077934742
468,0.22556931153293197,0.20894064565156428,0.24270359757100912,0.8,mean,qi,0,TRUE,0.22157102916389704
469,0.7758496829821323,0.7540499112957333,0.7971870214505634,0.8,mean,qi,0,TRUE,0.742505221394822
470,0.896750506225542,0.8815092850453267,0.9122757755030336,0.8,mean,qi,0,TRUE,0.8939263902138919
471,0.9244140994344014,0.9065017769520142,0.9422136178405444,0.8,mean,qi,0,TRUE,0.9347279565408826
472,0.19465968835061304,0.17969009850797968,0.20960597419264315,0.8,mean,qi,0,TRUE,0.18605457129888237
473,0.764692823601639,0.7449111458587815,0.7841335060958402,0.8,mean,qi,0,TRUE,0.786024970933795
474,0.9828818528471742,0.9709179400695532,0.9944131983041982,0.8,mean,qi,0,TRUE,0.9847830513026565
475,0.24090998775245018,0.22335255758738257,0.25853122520702587,0.8,mean,qi,0,TRUE,0.21748622762970626
476,0.9789874809323065,0.9635237018725615,0.993449248710778,0.8,mean,qi,0,TRUE,0.9707442480139434
477,0.14454310344591684,0.12998792796218583,0.15876828275619598,0.8,mean,qi,0,TRUE,0.1419527952093631
478,0.8940763770374149,0.8782368725010334,0.9098455979249416,0.8,mean,qi,0,TRUE,0.8789990970399231
479,0.7186903633277402,0.6982757102731952,0.7382875778118304,0.8,mean,qi,0,TRUE,0.7220057169906795
480,0.5128477407474954,0.49304492361894237,0.5331012795286709,0.8,mean,qi,0,TRUE,0.5435869921930134
481,0.8904357374011913,0.8730577351292537,0.9081186084855095,0.8,mean,qi,0,TRUE,0.9025450220797211
482,0.8160062279675284,0.8006887341937318,0.8312494438725776,0.8,mean,qi,0,TRUE,0.8103749575093389
483,0.5469950067301385,0.5266389520700621,0.567771759554792,0.8,mean,qi,0,TRUE,0.5554658852051944
484,0.5785271011676586,0.5558768071179965,0.6012476269341168,0.8,mean,qi,0,TRUE,0.601964000146836
485,0.5904887909515754,0.5684353947696446,0.6130027902340737,0.8,mean,qi,0,TRUE,0.5830799813847989
486,0.9644690237859559,0.9496233088118693,0.9792795405771235,0.8,mean,qi,0,TRUE,0.9625925868749619
487,0.14416002191990313,0.12928524394532792,0.15889422451111876,0.8,mean,qi,0,TRUE,0.12428862554952502
488,0.5749683675195457,0.5540264958295193,0.595657633023228,0.8,mean,qi,0,TRUE,0.5623933528549969
489,0.10801548187087714,0.09408332419638905,0.12226891250897728,0.8,mean,qi,0,TRUE,0.09219806967303157
490,0.485351059005664,0.4649813807107971,0.5056904552744591,0.8,mean,qi,0,TRUE,0.4869393934495747
491,0.16551476027970952,0.1502100967674499,0.18127692694162736,0.8,mean,qi,0,TRUE,0.15974951349198818
492,0.16309710565695779,0.14782530341199582,0.17876122283011198,0.8,mean,qi,0,TRUE,0.17789855180308223
493,0.8646542412140971,0.848113675508556,0.8809282414680606,0.8,mean,qi,0,TRUE,0.8581181133631617
494,0.48542086539219087,0.46485556777027115,0.5063082481953765,0.8,mean,qi,0,TRUE,0.49469742458313704
495,0.1383366871272064,0.12392052688899466,0.15278977575533728,0.8,mean,qi,0,TRUE,0.14097124058753252
496,0.8781619106182894,0.8617200411923336,0.8951005163262777,0.8,mean,qi,0,TRUE,0.8932883201632649
497,0.7545859762802565,0.7363584600172876,0.7726906192700831,0.8,mean,qi,0,TRUE,0.7444637606386095
498,0.872750182972448,0.8575953558087038,0.8877982896516157,0.8,mean,qi,0,TRUE,0.8533992592711002
499,0.3952212993550655,0.3744668324757232,0.41616329261589513,0.8,mean,qi,0,TRUE,0.38523806631565094
500,0.763712336135562,0.7459773963002161,0.7811091320720456,0.8,mean,qi,0,TRUE,0.7908478684257716
501,0.49630027268810106,0.4757683622155512,0.5165459165291333,0.8,mean,qi,0,TRUE,0.47615592717193067
502,0.449781948541932,0.43195671582929646,0.4679703516900552,0.8,mean,qi,0,TRUE,0.4640432777814567
503,0.23442177854699592,0.2170570803291912,0.2520553617868575,0.8,mean,qi,0,TRUE,0.2343323298264295
504,0.7192051634140159,0.6993331199947102,0.738750180204036,0.8,mean,qi,0,TRUE,0.7134421155788004
505,0.895964013438626,0.8811748648781722,0.9103115864274561,0.8,mean,qi,0,TRUE,0.9056576583534479
506,0.49928124902498455,0.4808200912411307,0.5179856015801976,0.8,mean,qi,0,TRUE,0.5043449883814901
507,0.5076460477176925,0.4856468854746014,0.5294783980359753,0.8,mean,qi,0,TRUE,0.5032936106435955
508,0.9680373500436159,0.952606256016528,0.983804503297051,0.8,mean,qi,0,TRUE,0.9868302955292165
509,0.5419144025788803,0.5207211431363035,0.5631841519153612,0.8,mean,qi,0,TRUE,0.5720692770555615
510,0.6956999043881008,0.6775013643971732,0.71362552576843985,0.8,mean,qi,0,TRUE,0.6917635391000658
511,0.5003896333448755,0.47765767064055475,0.5228153503728021,0.8,mean,qi,0,TRUE,0.5281174553092569
512,0.6447173900809681,0.6243536935339685,0.6652989340072433,0.8,mean,qi,0,TRUE,0.6250926819629967
513,0.5554909226084229,0.5350333302540955,0.5764131894961971,0.8,mean,qi,0,TRUE,0.5564093701541424
514,0.12081386863549294,0.10761539703460786,0.13362025569128863,0.8,mean,qi,0,TRUE,0.1236986075527966
515,0.3164506599926537,0.2968845928753449,0.33594474343675884,0.8,mean,qi,0,TRUE,0.30365778831765056
516,0.10543637318212187,0.09223558342694652,0.11911552407647417,0.8,mean,qi,0,TRUE,0.12715728720650077
517,0.9149737245543217,0.8982120023586685,0.9313039588269859,0.8,mean,qi,0,TRUE,0.9324748844373971
518,0.42772118470561404,0.40857820690366553,0.4474254730585973,0.8,mean,qi,0,TRUE,0.41842261562123895
519,0.59655792151295,0.5761015427962886,0.6165945909381135,0.8,mean,qi,0,TRUE,0.6112689704168588
520,0.7928045646060596,0.7763526425569339,0.8090487187080038,0.8,mean,qi,0,TRUE,0.8112995019182563
521,0.7567459283557938,0.7388366434357524,0.7746411569822731,0.8,mean,qi,0,TRUE,0.7540245114360005
522,0.37979483604864445,0.35950783661600005,0.40017870814019446,0.8,mean,qi,0,TRUE,0.3786802375689149
523,0.72939218437044,0.7104205031991787,0.7482393738227342,0.8,mean,qi,0,TRUE,0.7489720617886633
524,0.7237966035763047,0.7038278215840221,0.7435560819549086,0.8,mean,qi,0,TRUE,0.7050805555190891
525,0.06693007145557495,0.056647250344266833,0.07740324069188037,0.8,mean,qi,0,TRUE,0.07745135761797428
526,0.7393183116490771,0.7176689748729354,0.760709184783855,0.8,mean,qi,0,TRUE,0.7484140351880342
527,0.48370463569005,0.4610531377409825,0.5066570237985726,0.8,mean,qi,0,TRUE,0.4824148321058601
528,0.40903792976146264,0.38909258433795196,0.4298930197372196,0.8,mean,qi,0,TRUE,0.4437793081160635
529,0.6546861981562851,0.6343424420252531,0.6752979574281142,0.8,mean,qi,0,TRUE,0.6382165793329477
530,0.551200839077159,0.5306531869650783,0.5728542314871088,0.8,mean,qi,0,TRUE,0.5264318995177746
531,0.6260366905872496,0.6076637925860107,0.6437452644617027,0.8,mean,qi,0,TRUE,0.6431535659357905
532,0.16917519279870333,0.15452988581495378,0.18422669202117864,0.8,mean,qi,0,TRUE,0.17499731853604317
533,0.41741746989501305,0.3964427523978652,0.4386566798739902,0.8,mean,qi,0,TRUE,0.420600380981341
534,0.04834321247579014,0.03745347934634929,0.05954839972118439,0.8,mean,qi,0,TRUE,0.0423288275487721
535,0.8755623771930852,0.8580014201908389,0.8928762167009866,0.8,mean,qi,0,TRUE,0.8694296490866691
536,0.5127830097601247,0.4897778157771925,0.5357241799550457,0.8,mean,qi,0,TRUE,0.5284570693038404
537,0.6045242624592252,0.5822642079422807,0.6269199470010288,0.8,mean,qi,0,TRUE,0.6214636820368469
538,0.1306777747163845,0.11543136686222677,0.14618212113921095,0.8,mean,qi,0,TRUE,0.1377363228239119
539,0.20925294835589198,0.19206268243352664,0.2257966261939417,0.8,mean,qi,0,TRUE,0.1971330929081887
540,0.40527939102019234,0.38339940539615297,0.4269892924757802,0.8,mean,qi,0,TRUE,0.3898326517082751
541,0.5883242942318293,0.567531041753851,0.6095046139601391,0.8,mean,qi,0,TRUE,0.6013330994173884
542,0.9313492494566344,0.9153398881394054,0.9477969035823068,0.8,mean,qi,0,TRUE,0.9168712229002267
